Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value
CHEMBL606758,PRETAZETTINE,None,331.37,0,1.33,18,CO[C@@H]1C=C[C@@]23c4cc5c(cc4C(O)O[C@H]2CN(C)[C@H]3C1)OCO5,IC50,,,,,,Not Determined,,,,,,0,CHEMBL1011329,Antiviral activity against Dengue virus type 4 infected in african green monkey Vero cells after 6 days by plaque reduction assay,F,BAO_0000218,organism-based format,dengue virus type 4,None,None,Vero,None,,,,CHEMBL613728,dengue virus type 4,dengue virus type 4,ORGANISM,CHEMBL1150051,1,Scientific Literature,J Nat Prod,1992,CHEMBL3307520,,,,
CHEMBL4572441,,None,481.12,1,2.39,139,CCCCCCCCCCCCCCNCCNC(=O)C[C@]1(O)C[C@@H](O)[C@@H](O)[C@H](O)C1.Cl,IC50,'=',6500,nM,5.19,,,UO_0000065,,,,,0,CHEMBL4398398,Antiviral activity against DENV4 TVP360 infected in human Huh7.5 cells after 72 hrs,F,BAO_0000218,organism-based format,dengue virus type 4,None,None,None,None,,,,CHEMBL613728,dengue virus type 4,dengue virus type 4,ORGANISM,CHEMBL4396891,1,Scientific Literature,Eur J Med Chem,2019,None,,,,6.5
CHEMBL2332247,,None,409.49,0,2.12,14,O=C(CNCc1ccc(C(=O)N2CCCCC2)cc1)NC(=O)COc1ccccc1,IC50,'>',100000,nM,,,,UO_0000065,,,,,0,CHEMBL2341563,Antiviral activity against Dengue virus 4 strain H241 in Vero cells assessed as inhibition of virus-induced cytopathogenicity after 4 to 6 days,F,BAO_0000218,organism-based format,dengue virus type 4,None,None,Vero,None,,,,CHEMBL613728,dengue virus type 4,dengue virus type 4,ORGANISM,CHEMBL2331182,1,Scientific Literature,Bioorg Med Chem Lett,2013,CHEMBL3307520,,,,100
CHEMBL4443913,,None,456.67,0,3.41,138,CCCCCCCCCCCCNCCNC(=O)C[C@@]1(O)C[C@@H](O)[C@@H]2OC(C)(C)O[C@@H]2C1,IC50,'=',6900,nM,5.16,,,UO_0000065,,,,,0,CHEMBL4398398,Antiviral activity against DENV4 TVP360 infected in human Huh7.5 cells after 72 hrs,F,BAO_0000218,organism-based format,dengue virus type 4,None,None,None,None,,,,CHEMBL613728,dengue virus type 4,dengue virus type 4,ORGANISM,CHEMBL4396891,1,Scientific Literature,Eur J Med Chem,2019,None,,,,6.9
CHEMBL3143954,,None,307.74,0,-2.51,6,C/N=C(\NC)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1.Cl,IC50,'=',162,ug.mL-1,,Outside typical range,,UO_0000274,,,,,0,CHEMBL821977,Compound was tested in vitro for antiviral activity against dengue-4-virus (Concentration required for the 50%inhibition of virus-induced cell death),F,BAO_0000218,organism-based format,dengue virus type 4,None,None,None,None,,,,CHEMBL613728,dengue virus type 4,dengue virus type 4,ORGANISM,CHEMBL1125541,1,Scientific Literature,J Med Chem,1992,None,,,,162
CHEMBL478768,,None,477.42,1,0.73,14c,CC(=O)Oc1c2c(cc3c1C(=O)N[C@H]1[C@H](OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)C[C@@H]31)OCO2,IC50,,,,,,Not Determined,,,,,,0,CHEMBL1011329,Antiviral activity against Dengue virus type 4 infected in african green monkey Vero cells after 6 days by plaque reduction assay,F,BAO_0000218,organism-based format,dengue virus type 4,None,None,Vero,None,,,,CHEMBL613728,dengue virus type 4,dengue virus type 4,ORGANISM,CHEMBL1150051,1,Scientific Literature,J Nat Prod,1992,CHEMBL3307520,,,,
CHEMBL400748,,None,258.23,0,-2.14,5,COC(=N)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,IC50,'=',76,ug.mL-1,,Outside typical range,,UO_0000274,,,,,0,CHEMBL821977,Compound was tested in vitro for antiviral activity against dengue-4-virus (Concentration required for the 50%inhibition of virus-induced cell death),F,BAO_0000218,organism-based format,dengue virus type 4,None,None,None,None,,,,CHEMBL613728,dengue virus type 4,dengue virus type 4,ORGANISM,CHEMBL1125541,1,Scientific Literature,J Med Chem,1992,None,,,,76
CHEMBL516115,,None,477.42,1,0.35,7,CC(=O)O[C@@H]1[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]2c3cc4c(cc3C(=O)N[C@H]2[C@@H]1OC(C)=O)OCO4,IC50,,,,,,Not Determined,,,,,,0,CHEMBL1011329,Antiviral activity against Dengue virus type 4 infected in african green monkey Vero cells after 6 days by plaque reduction assay,F,BAO_0000218,organism-based format,dengue virus type 4,None,None,Vero,None,,,,CHEMBL613728,dengue virus type 4,dengue virus type 4,ORGANISM,CHEMBL1150051,1,Scientific Literature,J Nat Prod,1992,CHEMBL3307520,,,,
CHEMBL98481,,None,309.27,0,-1.93,5,O=C1N[C@H]2[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@@H]2c2cc3c(cc21)OCO3,IC50,'=',0.67,ug.mL-1,,,,UO_0000274,,,,,0,CHEMBL1011329,Antiviral activity against Dengue virus type 4 infected in african green monkey Vero cells after 6 days by plaque reduction assay,F,BAO_0000218,organism-based format,dengue virus type 4,None,None,Vero,None,,,,CHEMBL613728,dengue virus type 4,dengue virus type 4,ORGANISM,CHEMBL1150051,1,Scientific Literature,J Nat Prod,1992,CHEMBL3307520,,,,0.67
CHEMBL251056,,None,293.27,0,-0.9,15b,O=C1N[C@H]2[C@H](O)[C@H](O)[C@@H](O)C[C@@H]2c2cc3c(cc21)OCO3,IC50,'=',0.5,ug.mL-1,,,,UO_0000274,,,,,0,CHEMBL1011329,Antiviral activity against Dengue virus type 4 infected in african green monkey Vero cells after 6 days by plaque reduction assay,F,BAO_0000218,organism-based format,dengue virus type 4,None,None,Vero,None,,,,CHEMBL613728,dengue virus type 4,dengue virus type 4,ORGANISM,CHEMBL1150051,1,Scientific Literature,J Nat Prod,1992,CHEMBL3307520,,,,0.5
CHEMBL478100,,None,435.39,0,-0.22,8,CC(=O)O[C@@H]1[C@@H](OC(C)=O)[C@H](O)[C@@H]2c3cc4c(cc3C(=O)N[C@H]2[C@@H]1OC(C)=O)OCO4,IC50,'<',5,ug.mL-1,,,,UO_0000274,,,,,0,CHEMBL1011329,Antiviral activity against Dengue virus type 4 infected in african green monkey Vero cells after 6 days by plaque reduction assay,F,BAO_0000218,organism-based format,dengue virus type 4,None,None,Vero,None,,,,CHEMBL613728,dengue virus type 4,dengue virus type 4,ORGANISM,CHEMBL1150051,1,Scientific Literature,J Nat Prod,1992,CHEMBL3307520,,,,5
CHEMBL610118,,None,268.23,0,-2.92,2b,N#C/N=C(/N)c1ncn(C2O[C@H](CO)[C@@H](O)[C@H]2O)n1,IC50,'=',250,ug.mL-1,,Outside typical range,,UO_0000274,,,,,0,CHEMBL821975,Compound was tested in vitro for antiviral activity against dengue-4- virus (Concentration required for the 50%inhibition of virus-induced cell death),F,BAO_0000218,organism-based format,dengue-4- virus,None,None,None,None,,,,CHEMBL613728,dengue virus type 4,dengue virus type 4,ORGANISM,CHEMBL1125541,1,Scientific Literature,J Med Chem,1992,None,,,,250
CHEMBL478802,,None,275.26,0,-0.1,11,O=C1N[C@H]2C=C[C@@H](O)[C@H](O)[C@@H]2c2cc3c(cc21)OCO3,IC50,,,,,,Not Determined,,,,,,0,CHEMBL1011329,Antiviral activity against Dengue virus type 4 infected in african green monkey Vero cells after 6 days by plaque reduction assay,F,BAO_0000218,organism-based format,dengue virus type 4,None,None,Vero,None,,,,CHEMBL613728,dengue virus type 4,dengue virus type 4,ORGANISM,CHEMBL1150051,1,Scientific Literature,J Nat Prod,1992,CHEMBL3307520,,,,
CHEMBL2107375,TARIBAVIRIN HYDROCHLORIDE,3,279.68,0,-2.83,2a,Cl.N=C(N)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,IC50,'=',100,ug.mL-1,,Outside typical range,,UO_0000274,,,,,0,CHEMBL872520,Compound was tested in vitro for antiviral activity against dengue-4- virus (Concentration required for the 50%inhibition of virus-induced cell death),F,BAO_0000218,organism-based format,dengue virus type 4,None,None,None,None,,,,CHEMBL613728,dengue virus type 4,dengue virus type 4,ORGANISM,CHEMBL1125541,1,Scientific Literature,J Med Chem,1992,None,,,,100
CHEMBL476486,ISONARCICLASINE,None,307.26,0,-0.73,13a,O=c1[nH]c2c(c3cc4c(c(O)c13)OCO4)C[C@H](O)[C@@H](O)[C@H]2O,IC50,'=',0.27,ug.mL-1,,,,UO_0000274,,,,,0,CHEMBL1011329,Antiviral activity against Dengue virus type 4 infected in african green monkey Vero cells after 6 days by plaque reduction assay,F,BAO_0000218,organism-based format,dengue virus type 4,None,None,Vero,None,,,,CHEMBL613728,dengue virus type 4,dengue virus type 4,ORGANISM,CHEMBL1150051,1,Scientific Literature,J Nat Prod,1992,CHEMBL3307520,,,,0.27
CHEMBL513930,,None,293.28,0,-0.9,14b,O=C1N[C@H]2[C@H](O)[C@H](O)[C@@H](O)C[C@H]2c2cc3c(cc21)OCO3,IC50,'=',4.4,ug.mL-1,,,,UO_0000274,,,,,0,CHEMBL1011329,Antiviral activity against Dengue virus type 4 infected in african green monkey Vero cells after 6 days by plaque reduction assay,F,BAO_0000218,organism-based format,dengue virus type 4,None,None,Vero,None,,,,CHEMBL613728,dengue virus type 4,dengue virus type 4,ORGANISM,CHEMBL1150051,1,Scientific Literature,J Nat Prod,1992,CHEMBL3307520,,,,4.4
CHEMBL586091,PSEUDOLYCORINE,None,289.33,0,0.73,17,COc1cc2c(cc1O)[C@@H]1[C@H](O)[C@@H](O)C=C3CCN(C2)[C@H]31,IC50,'=',0.39,ug.mL-1,,,,UO_0000274,,,,,0,CHEMBL1011329,Antiviral activity against Dengue virus type 4 infected in african green monkey Vero cells after 6 days by plaque reduction assay,F,BAO_0000218,organism-based format,dengue virus type 4,None,None,Vero,None,,,,CHEMBL613728,dengue virus type 4,dengue virus type 4,ORGANISM,CHEMBL1150051,1,Scientific Literature,J Nat Prod,1992,CHEMBL3307520,,,,0.39
CHEMBL5189455,,None,414.31,1,5.88,87b,FC(F)(F)Oc1ccccc1Nc1nccc(Nc2ccc(C(F)(F)F)cc2)n1,IC50,'=',5000,nM,5.3,,,UO_0000065,,,,,0,CHEMBL5109273,Antiviral activity against DENV4 infected in hamster BHK-21 cells assessed as inhibition of virus induced cytopathic effect incubated for 45 mins by focus-formation assay,F,BAO_0000218,organism-based format,dengue virus type 4,None,None,BHK-21,None,,,,CHEMBL613728,dengue virus type 4,dengue virus type 4,ORGANISM,CHEMBL5107980,1,Scientific Literature,Eur J Med Chem,2022,None,TIME = 0.75 hr,,,5
CHEMBL476703,LYCORICIDINE MONOACETATE,None,351.31,0,-1.36,6,CC(=O)O[C@@H]1[C@@H](O)[C@@H](O)[C@@H]2NC(=O)c3cc4c(cc3[C@H]2[C@H]1O)OCO4,IC50,'=',1.5,ug.mL-1,,,,UO_0000274,,,,,0,CHEMBL1011329,Antiviral activity against Dengue virus type 4 infected in african green monkey Vero cells after 6 days by plaque reduction assay,F,BAO_0000218,organism-based format,dengue virus type 4,None,None,Vero,None,,,,CHEMBL613728,dengue virus type 4,dengue virus type 4,ORGANISM,CHEMBL1150051,1,Scientific Literature,J Nat Prod,1992,CHEMBL3307520,,,,1.5
CHEMBL478801,,None,293.28,0,-0.9,9,O=C1N[C@H]2C[C@@H](O)[C@@H](O)[C@H](O)[C@@H]2c2cc3c(cc21)OCO3,IC50,,,,,,Not Determined,,,,,,0,CHEMBL1011329,Antiviral activity against Dengue virus type 4 infected in african green monkey Vero cells after 6 days by plaque reduction assay,F,BAO_0000218,organism-based format,dengue virus type 4,None,None,Vero,None,,,,CHEMBL613728,dengue virus type 4,dengue virus type 4,ORGANISM,CHEMBL1150051,1,Scientific Literature,J Nat Prod,1992,CHEMBL3307520,,,,
CHEMBL517360,,None,359.38,0,1.45,10,O=C1N[C@H]2C=C[C@@H](O)[C@H](OC3CCCCO3)[C@@H]2c2cc3c(cc21)OCO3,IC50,,,,,,Not Determined,,,,,,0,CHEMBL1011329,Antiviral activity against Dengue virus type 4 infected in african green monkey Vero cells after 6 days by plaque reduction assay,F,BAO_0000218,organism-based format,dengue virus type 4,None,None,Vero,None,,,,CHEMBL613728,dengue virus type 4,dengue virus type 4,ORGANISM,CHEMBL1150051,1,Scientific Literature,J Nat Prod,1992,CHEMBL3307520,,,,
CHEMBL516095,,None,259.26,0,0.93,12,O=C1N[C@H]2CC=C[C@H](O)[C@@H]2c2cc3c(cc21)OCO3,IC50,,,,,,Not Determined,,,,,,0,CHEMBL1011329,Antiviral activity against Dengue virus type 4 infected in african green monkey Vero cells after 6 days by plaque reduction assay,F,BAO_0000218,organism-based format,dengue virus type 4,None,None,Vero,None,,,,CHEMBL613728,dengue virus type 4,dengue virus type 4,ORGANISM,CHEMBL1150051,1,Scientific Literature,J Nat Prod,1992,CHEMBL3307520,,,,
CHEMBL476487,,None,291.26,0,-0.43,13b,O=c1[nH]c2c(c3cc4c(cc13)OCO4)C[C@H](O)[C@@H](O)[C@H]2O,IC50,'=',8.5,ug.mL-1,,,,UO_0000274,,,,,0,CHEMBL1011329,Antiviral activity against Dengue virus type 4 infected in african green monkey Vero cells after 6 days by plaque reduction assay,F,BAO_0000218,organism-based format,dengue virus type 4,None,None,Vero,None,,,,CHEMBL613728,dengue virus type 4,dengue virus type 4,ORGANISM,CHEMBL1150051,1,Scientific Literature,J Nat Prod,1992,CHEMBL3307520,,,,8.5
CHEMBL5410367,,None,339.36,0,2.02,6,O=[N+]([O-])c1ccc(Nc2ccc3[nH]ncc3c2)nc1N1CCNCC1,IC50,'=',7100,nM,5.15,,,UO_0000065,,,,,0,CHEMBL5354450,Antiviral activity against DENV4 infected in Huh-7 cells assessed as inhibition of virus induced cytopathic effect incubated for 72 hrs by Hoechst 33342 staining based immunofluorescence assay,F,BAO_0000218,organism-based format,dengue virus type 4,None,None,Huh-7,None,,,,CHEMBL613728,dengue virus type 4,dengue virus type 4,ORGANISM,CHEMBL5352435,1,Scientific Literature,Eur J Med Chem,2022,None,TIME = 72.0 hr,,,7.1
CHEMBL506569,LANATOSIDE C,4,985.13,3,0.61,Lanatoside C,CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,IC50,'=',500,nM,6.3,,,UO_0000065,,,,,0,CHEMBL4431624,Antiviral activity against Dengue virus 4 infected in human Huh7 cells assessed as reduction in viral replication after 48 hrs by plaque assay,F,BAO_0000218,organism-based format,dengue virus type 4,None,None,None,None,,,,CHEMBL613728,dengue virus type 4,dengue virus type 4,ORGANISM,CHEMBL4431301,1,Scientific Literature,J Med Chem,2016,None,,,,0.5
CHEMBL487798,,None,291.26,0,-0.99,"2, Lycoricidine",O=C1N[C@@H]2C(=C[C@H](O)[C@@H](O)[C@H]2O)c2cc3c(cc21)OCO3,IC50,'=',0.059,ug.mL-1,,,,UO_0000274,,,,,0,CHEMBL1011329,Antiviral activity against Dengue virus type 4 infected in african green monkey Vero cells after 6 days by plaque reduction assay,F,BAO_0000218,organism-based format,dengue virus type 4,None,None,Vero,None,,,,CHEMBL613728,dengue virus type 4,dengue virus type 4,ORGANISM,CHEMBL1150051,1,Scientific Literature,J Nat Prod,1992,CHEMBL3307520,,,,0.059
CHEMBL400092,LYCORINE,None,287.31,0,0.75,16,O[C@H]1[C@H]2c3cc4c(cc3CN3CCC(=C[C@@H]1O)[C@H]23)OCO4,IC50,'=',0.24,ug.mL-1,,,,UO_0000274,,,,,0,CHEMBL1011329,Antiviral activity against Dengue virus type 4 infected in african green monkey Vero cells after 6 days by plaque reduction assay,F,BAO_0000218,organism-based format,dengue virus type 4,None,None,Vero,None,,,,CHEMBL613728,dengue virus type 4,dengue virus type 4,ORGANISM,CHEMBL1150051,1,Scientific Literature,J Nat Prod,1992,CHEMBL3307520,,,,0.24
CHEMBL98745,NARCICLASINE,None,307.26,0,-1.29,1,O=C1N[C@@H]2C(=C[C@H](O)[C@@H](O)[C@H]2O)c2cc3c(c(O)c21)OCO3,IC50,'=',0.015,ug.mL-1,,,,UO_0000274,,,,,0,CHEMBL1011329,Antiviral activity against Dengue virus type 4 infected in african green monkey Vero cells after 6 days by plaque reduction assay,F,BAO_0000218,organism-based format,dengue virus type 4,None,None,Vero,None,,,,CHEMBL613728,dengue virus type 4,dengue virus type 4,ORGANISM,CHEMBL1150051,1,Scientific Literature,J Nat Prod,1992,CHEMBL3307520,,,,0.015
CHEMBL464432,,None,309.27,0,-1.2,15a,O=C1N[C@H]2[C@H](O)[C@H](O)[C@@H](O)C[C@@H]2c2cc3c(c(O)c21)OCO3,IC50,'=',0.015,ug.mL-1,,,,UO_0000274,,,,,0,CHEMBL1011329,Antiviral activity against Dengue virus type 4 infected in african green monkey Vero cells after 6 days by plaque reduction assay,F,BAO_0000218,organism-based format,dengue virus type 4,None,None,Vero,None,,,,CHEMBL613728,dengue virus type 4,dengue virus type 4,ORGANISM,CHEMBL1150051,1,Scientific Literature,J Nat Prod,1992,CHEMBL3307520,,,,0.015
CHEMBL4587069,,None,338.34,0,0.37,27,O=C(NO)c1ncc(CS(=O)(=O)c2ccccc2)c(CO)c1O,IC50,'=',2200,nM,5.66,,,UO_0000065,,,,,0,CHEMBL4398324,Antiviral activity against DENV4 infected in BHK cells assessed as reduction in viral replication,F,BAO_0000218,organism-based format,dengue virus type 4,None,None,None,None,,,,CHEMBL613728,dengue virus type 4,dengue virus type 4,ORGANISM,CHEMBL4396891,1,Scientific Literature,Eur J Med Chem,2019,None,,,,2.2
CHEMBL1138,EZETIMIBE,4,409.43,0,4.89,Ezetimibe,O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,IC50,'=',13070,nM,4.88,,,UO_0000065,,,,,0,CHEMBL4398415,Antiviral activity against DENV2 H241 infected in human Huh7 cells assessed as reduction in viral yield after 48 hrs by MTT assay,F,BAO_0000218,organism-based format,dengue virus type 4,None,None,None,None,,,,CHEMBL613728,dengue virus type 4,dengue virus type 4,ORGANISM,CHEMBL4396891,1,Scientific Literature,Eur J Med Chem,2019,None,,,,13.07
CHEMBL4526128,,None,582.68,2,6.02,40,O=C(N[C@@H](Cc1ccc(O)cc1)C(=O)O)c1cc(-c2ccccc2)c(=O)n2c1sc1ccc(OC3CCCCC3)cc12,IC50,'=',6800,nM,5.17,,,UO_0000065,,,,,0,CHEMBL4398330,Antiviral activity against DENV4 Dakar infected in African green monkey Vero E6 cells after 3 to 4 days by RT-PCR analysis,F,BAO_0000218,organism-based format,dengue virus type 4,None,None,Vero C1008,None,,,,CHEMBL613728,dengue virus type 4,dengue virus type 4,ORGANISM,CHEMBL4396891,1,Scientific Literature,Eur J Med Chem,2019,CHEMBL4295411,,,,6.8
CHEMBL419335,PANCRATISTATIN,None,325.27,1,-2.23,4,O=C1N[C@H]2[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@@H]2c2cc3c(c(O)c21)OCO3,IC50,'=',0.063,ug.mL-1,,,,UO_0000274,,,,,0,CHEMBL1011329,Antiviral activity against Dengue virus type 4 infected in african green monkey Vero cells after 6 days by plaque reduction assay,F,BAO_0000218,organism-based format,dengue virus type 4,None,None,Vero,None,,,,CHEMBL613728,dengue virus type 4,dengue virus type 4,ORGANISM,CHEMBL1150051,1,Scientific Literature,J Nat Prod,1992,CHEMBL3307520,,,,0.063
CHEMBL5182661,,None,373.33,0,4.99,57; GNF-2,CC(=O)c1cccc(-c2cc(Nc3ccc(OC(F)(F)F)cc3)ncn2)c1,IC50,'=',5000,nM,5.3,,,UO_0000065,,,,,0,CHEMBL5131960,Antiviral activity against DENV 4 infected in african green monkey Vero cells assessed as focus formation measured after 6 days,F,BAO_0000218,organism-based format,dengue virus type 4,None,None,Vero,None,,,,CHEMBL613728,dengue virus type 4,dengue virus type 4,ORGANISM,CHEMBL5131376,1,Scientific Literature,J Med Chem,2022,None,TIME = 144.0 hr,,,5
CHEMBL1200633,IVERMECTIN,4,1736.18,None,None,73,CC[C@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2.CO[C@H]1C[C@H](O[C@H]2[C@H](C)O[C@@H](O[C@@H]3/C(C)=C/C[C@@H]4C[C@@H](C[C@]5(CC[C@H](C)[C@@H](C(C)C)O5)O4)OC(=O)[C@@H]4C=C(C)[C@@H](O)[C@H]5OC/C(=C\C=C\[C@@H]3C)[C@]54O)C[C@@H]2OC)O[C@@H](C)[C@@H]1O,IC50,'=',1900,nM,5.72,,,UO_0000065,,,,,0,CHEMBL5151808,Antiviral activity against DENV-4 infected hamster BHK-21 cells assessed as reduction in viral replication incubated for 4 hrs,F,BAO_0000218,organism-based format,dengue virus type 4,None,None,BHK-21,None,,,,CHEMBL613728,dengue virus type 4,dengue virus type 4,ORGANISM,CHEMBL5150000,1,Scientific Literature,Eur J Med Chem,2021,None,TIME = 4.0 hr,,,1.9
CHEMBL4572441,,None,481.12,1,2.39,139,CCCCCCCCCCCCCCNCCNC(=O)C[C@]1(O)C[C@@H](O)[C@@H](O)[C@H](O)C1.Cl,IC50,'=',6500,nM,5.19,,,UO_0000065,,,,,0,CHEMBL4398397,Antiviral activity against DENV3 97 infected in human Huh7.5 cells after 72 hrs,F,BAO_0000218,organism-based format,dengue virus type 3,None,None,None,None,,,,CHEMBL612717,dengue virus type 3,dengue virus type 3,ORGANISM,CHEMBL4396891,1,Scientific Literature,Eur J Med Chem,2019,None,,,,6.5
CHEMBL2332247,,None,409.49,0,2.12,14,O=C(CNCc1ccc(C(=O)N2CCCCC2)cc1)NC(=O)COc1ccccc1,IC50,'>',100000,nM,,,,UO_0000065,,,,,0,CHEMBL2341562,Antiviral activity against Dengue virus 3 strain H87 in Vero cells assessed as inhibition of virus-induced cytopathogenicity after 4 to 6 days,F,BAO_0000218,organism-based format,dengue virus type 3,None,None,Vero,None,,,,CHEMBL612717,dengue virus type 3,dengue virus type 3,ORGANISM,CHEMBL2331182,1,Scientific Literature,Bioorg Med Chem Lett,2013,CHEMBL3307520,,,,100
CHEMBL4175102,,None,474.52,0,4.55,13c,COc1ccc(-c2cc(-c3ccc4cc(F)ccc4n3)n(-c3ccc(S(N)(=O)=O)cc3)n2)cc1,IC50,'=',730,nM,6.14,,,UO_0000065,,,,,0,CHEMBL4135359,Antiviral activity against Fluc-tagged DENV3 infected in human HuH7 cells after 3 days by luciferase reporter gene assay,F,BAO_0000218,organism-based format,dengue virus type 3,None,None,None,None,,,,CHEMBL612717,dengue virus type 3,dengue virus type 3,ORGANISM,CHEMBL4130503,1,Scientific Literature,Eur J Med Chem,2017,None,,,,0.73
CHEMBL5182661,,None,373.33,0,4.99,57; GNF-2,CC(=O)c1cccc(-c2cc(Nc3ccc(OC(F)(F)F)cc3)ncn2)c1,IC50,'=',5000,nM,5.3,,,UO_0000065,,,,,0,CHEMBL5131959,Antiviral activity against DENV 3 infected in african green monkey Vero cells assessed as focus formation measured after 6 days,F,BAO_0000218,organism-based format,dengue virus type 3,None,None,Vero,None,,,,CHEMBL612717,dengue virus type 3,dengue virus type 3,ORGANISM,CHEMBL5131376,1,Scientific Literature,J Med Chem,2022,None,TIME = 144.0 hr,,,5
CHEMBL4443913,,None,456.67,0,3.41,138,CCCCCCCCCCCCNCCNC(=O)C[C@@]1(O)C[C@@H](O)[C@@H]2OC(C)(C)O[C@@H]2C1,IC50,'=',6900,nM,5.16,,,UO_0000065,,,,,0,CHEMBL4398397,Antiviral activity against DENV3 97 infected in human Huh7.5 cells after 72 hrs,F,BAO_0000218,organism-based format,dengue virus type 3,None,None,None,None,,,,CHEMBL612717,dengue virus type 3,dengue virus type 3,ORGANISM,CHEMBL4396891,1,Scientific Literature,Eur J Med Chem,2019,None,,,,6.9
CHEMBL5176406,,None,430.31,1,5.76,88b,FC(F)(F)Oc1cccc(Nc2ccnc(Nc3cccc(OC(F)(F)F)c3)n2)c1,IC50,'=',5000,nM,5.3,,,UO_0000065,,,,,0,CHEMBL5109272,Antiviral activity against DENV3 infected in African green monkey Vero cells assessed as inhibition of virus induced cytopathic effect incubated for 45 mins by focus-formation assay,F,BAO_0000218,organism-based format,dengue virus type 3,None,None,Vero,None,,,,CHEMBL612717,dengue virus type 3,dengue virus type 3,ORGANISM,CHEMBL5107980,1,Scientific Literature,Eur J Med Chem,2022,None,TIME = 0.75 hr,,,5
CHEMBL431701,SILYBIN A,3,482.44,0,2.36,18,COc1cc([C@H]2Oc3cc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)ccc3O[C@@H]2CO)ccc1O,IC50,'=',18480,nM,4.73,,,UO_0000065,,,,,0,CHEMBL5354459,Antiviral activity against DENV3 H87 assessed as reduction in viral RNA copy number preincubated for 1 hrs followed by infection in Vero cells and measured after 4 days by qRT-PCR analysis,F,BAO_0000218,organism-based format,dengue virus type 3,None,None,Vero,None,,,,CHEMBL612717,dengue virus type 3,dengue virus type 3,ORGANISM,CHEMBL5352435,1,Scientific Literature,Eur J Med Chem,2022,None,TIME = 97.0 hr,,,18.48
